uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
ad9a216d-772f-011e-2fad-76cc75166310,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
1a04dde6-42e9-42e6-93de-33c8a0186d50,16,16,5,0.925748913763936,21.0,17.0,16.0,13.0,19.0,13.0
53e407d3-7def-4fc6-b604-c9387f87b1d8,1,1,2,0.15,27.0,21.0,20.0,19.0,24.0,19.0
a10bdf64-1d5b-4e72-b563-334b7838313b,3,3,5,0.385875,23.0,18.0,14.0,16.0,20.0,14.0
836927ec-3fe5-2d13-ddf4-e1a3085d954d,3,3,5,0.385875,17.0,10.0,11.0,12.0,14.0,10.0
549b7d2e-4182-69e3-16b5-493404350c47,8,8,5,0.7275094749609375,16.0,13.0,11.0,13.0,15.0,11.0
0971d205-c720-7169-adf9-95f0ffbf9bc0,2,2,4,0.2775,18.0,13.0,9.0,12.0,14.0,9.0
50e1f95f-5c9b-aa4b-c0cf-4cb651f2149d,2,2,2,0.2775,19.0,14.0,11.0,13.0,17.0,11.0
9f8ddd9e-c231-8156-48e5-9a0122d4e1a9,13,13,5,0.8790945064342538,19.0,15.0,12.0,13.0,18.0,12.0
02d56291-bbc7-d138-b342-82db35a1c8d2,1,1,2,0.15,19.0,15.0,14.0,13.0,17.0,13.0
5943ac66-80d9-8d35-e5fd-030612faee23,4,4,5,0.47799375,23.0,17.0,17.0,18.0,22.0,17.0
aac719e4-92b3-f26c-8267-89a47f485ea9,14,14,5,0.8972303304691157,20.0,12.0,13.0,15.0,17.0,12.0
d4f69236-d87e-4e2a-2a67-1b6c479148a9,3,3,5,0.385875,22.0,15.0,16.0,13.0,20.0,13.0
46fd6b0f-f782-6d38-d6a3-4cbfc6287843,6,6,5,0.622850484375,20.0,14.0,12.0,14.0,17.0,12.0
45e258f6-118c-9a7c-a6a2-7f02ae060f50,1,1,2,0.15,24.0,17.0,17.0,18.0,23.0,17.0
d5d113e5-c910-9bba-ce4b-5d78dd58dca4,1,1,2,0.15,24.0,17.0,17.0,18.0,20.0,17.0
166b0241-c51a-f90d-b763-90de561bdfcd,42,42,5,0.9992402111428674,21.0,16.0,13.0,15.0,19.0,13.0
64deece7-ad0c-26fd-2333-561fe27b60e9,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
b9af0af3-d812-c844-3ce8-8da3d833a43f,3,3,5,0.385875,18.0,13.0,12.0,6.0,16.0,6.0
72a548d4-88ca-4ecf-bad1-92b0f0478268,8,8,5,0.7275094749609375,18.0,13.0,13.0,13.0,17.0,13.0
418b178f-4405-ccb5-fe0a-b9ab614520e3,15,15,5,0.9126457808987484,17.0,12.0,10.0,10.0,16.0,10.0
931f7202-91fd-ab26-c07d-06518289ef06,213,213,5,0.9999999999999996,16.0,8.0,10.0,10.0,13.0,8.0
1403bba4-a5a7-1404-2dac-5b4f7205a28e,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
